supervisor_id,domain,domain_count,dominance,latest_year,experience_score,recency_score,preference_score,saturation_penalty,final_score
SUP-040,Handwritten Character Recognition,1,0.1428571428571428,2018.0,0.2,0.7,0.0,0.0,0.255
SUP-040,Image Segmentation,1,0.1428571428571428,2018.0,0.2,0.7,0.0,0.0,0.255
SUP-040,Optical Character Recognition,1,0.1428571428571428,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-040,Sinhala Script,1,0.1428571428571428,2018.0,0.2,0.7,0.0,0.0,0.255
SUP-040,Sinhala and English Script,1,0.1428571428571428,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-041,Deep Learning,2,0.0909090909090909,2025.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-041,Anomaly Detection,1,0.0454545454545454,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Astronomical Data Analysis,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Class Imbalance,1,0.0454545454545454,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Convolutional Neural Networks (CNNs),1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Domain-Specific Summarization,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Exoplanet Detection,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Fraud Detection,1,0.0454545454545454,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Graph Neural Networks (GNNs),1,0.0454545454545454,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Hybrid AI Models,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Hybrid Approaches,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Image Processing,1,0.0454545454545454,2025.0,0.2,1.0,1.0,0.0,0.53
SUP-041,Machine Learning,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Melanoma Detection,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,NLP Techniques,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Remote Sensing,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Satellite Image Analysis,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Skin Lesion Analysis,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Text Summarization,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Transformer Models,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-041,Wastewater Treatment Plant Detection,1,0.0454545454545454,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-042,elliptic curve cryptography,2,0.1333333333333333,2024.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-042,Abelian group,1,0.0666666666666666,2016.0,0.2,0.7,0.0,0.0,0.255
SUP-042,Algebraic span cryptanalysis,1,0.0666666666666666,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-042,Cryptography,1,0.0666666666666666,2021.0,0.2,1.0,1.0,0.0,0.53
SUP-042,Discrete Logarithm Problem,1,0.0666666666666666,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-042,"Generalized
Discrete Logarithm Problem",1,0.0666666666666666,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-042,Hamiltonian Cycle/Path Problem,1,0.0666666666666666,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-042,Hamiltonian Path/Cycle Problem,1,0.0666666666666666,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-042,Internet of Things security,1,0.0666666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-042,MQTT-based secure communication,1,0.0666666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-042,cryptography,1,0.0666666666666666,2016.0,0.2,0.7,1.0,0.0,0.455
SUP-042,information security,1,0.0666666666666666,2016.0,0.2,0.7,0.0,0.0,0.255
SUP-042,lightweight cryptography,1,0.0666666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-042,secure communication,1,0.0666666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Dye-Sensitized Solar Cells (DSSCs),3,0.12,2017.0,0.6,0.7,0.0,0.0,0.415
SUP-043,ATM Security,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Ant Colony Optimization,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Association Rule Mining,1,0.04,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Cash Level Monitoring,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Computational Chemistry,1,0.04,2018.0,0.2,0.7,0.0,0.0,0.255
SUP-043,Cultural Heritage,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Density Functional Theory (DFT),1,0.04,2018.0,0.2,0.7,0.0,0.0,0.255
SUP-043,Helmet Detection,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Heritage Tourism,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Historical Performance Integration,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Image Processing,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Job Market Analysis,1,0.04,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Light Harvesting Efficiency,1,0.04,2018.0,0.2,0.7,0.0,0.0,0.255
SUP-043,Machine Learning (ML),1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Optimization Techniques,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Organic Dye Design,1,0.04,2018.0,0.2,0.7,0.0,0.0,0.255
SUP-043,Sri Lanka,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Sustainable Tourism,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Task Allocation,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Text Mining,1,0.04,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-043,Time-Dependent DFT (TDDFT),1,0.04,2018.0,0.2,0.7,0.0,0.0,0.255
SUP-043,Tourism Technology Adoption,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-044,API gateway rate limiting,1,0.1111111111111111,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-044,cloud development and observability,1,0.1111111111111111,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-044,cloud-based application integration,1,0.1111111111111111,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-044,machine learning models,1,0.1111111111111111,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-044,machine learning–based performance prediction,1,0.1111111111111111,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-044,microservices performance,1,0.1111111111111111,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-044,performance modeling,1,0.1111111111111111,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-044,performance prediction,1,0.1111111111111111,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-044,random forest regression,1,0.1111111111111111,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-045,deep learning,2,0.1052631578947368,2025.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-045,Deep Learning,1,0.0526315789473684,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-045,"Generative
Adversarial Networks",1,0.0526315789473684,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-045,Singing Voice Conversion,1,0.0526315789473684,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-045,Voice Conversion,1,0.0526315789473684,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-045,adaptive authentication,1,0.0526315789473684,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-045,artificial intelligence in music,1,0.0526315789473684,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-045,big data analytics,1,0.0526315789473684,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-045,collaborative filtering,1,0.0526315789473684,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-045,computational musicology,1,0.0526315789473684,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-045,hybrid recommendation approaches,1,0.0526315789473684,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-045,machine learning,1,0.0526315789473684,2025.0,0.2,1.0,1.0,0.0,0.53
SUP-045,machine learning–based security,1,0.0526315789473684,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-045,recommender systems,1,0.0526315789473684,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-045,risk-based authentication,1,0.0526315789473684,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-045,transformer neural networks,1,0.0526315789473684,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-045,user behavior analysis,1,0.0526315789473684,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-045,zero trust architecture,1,0.0526315789473684,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-046,Cyber bulling,1,0.2,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-046,artificial intelligence,1,0.2,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-046,hate speech detection,1,0.2,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-046,machine learning,1,0.2,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-046,natural language processing,1,0.2,2024.0,0.2,1.0,1.0,0.0,0.53
SUP-047,machine learning,3,0.1875,2024.0,0.6,1.0,1.0,0.0,0.69
SUP-047,natural language processing,3,0.1875,2024.0,0.6,1.0,0.0,0.0,0.49
SUP-047,deep learning,2,0.125,2023.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-047,affective computing,1,0.0625,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-047,agricultural computer vision,1,0.0625,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-047,emoji sentiment analysis,1,0.0625,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-047,multi-class classification,1,0.0625,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-047,personality classification,1,0.0625,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-047,personality detection,1,0.0625,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-047,reinforcement learning,1,0.0625,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-047,tea leaf disease detection,1,0.0625,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-048,clinical decision support,1,0.2,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-048,deep learning,1,0.2,2022.0,0.2,1.0,1.0,0.0,0.53
SUP-048,medical artificial intelligence,1,0.2,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-048,natural language processing in healthcare,1,0.2,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-048,transformer models,1,0.2,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-049,Diffusion-based model,1,0.2,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-049,Sequence to Sequence model,1,0.2,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-049,data augmentation,1,0.2,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-049,handwritten text recognition,1,0.2,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-049,optical character recognition,1,0.2,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-050,Artificial Intelligence,1,0.2,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-050,Computer Game,1,0.2,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-050,Game development,1,0.2,2019.0,0.2,0.7,1.0,0.0,0.455
SUP-050,Procedural Generation,1,0.2,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-050,Single Player Games.,1,0.2,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-051,adaptive grasping,2,0.08,2024.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-051,rehabilitation engineering,2,0.08,2024.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-051,wearable robotics,2,0.08,2024.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-051,assistive robotic hands,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-051,assistive sitting systems,1,0.04,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-051,assistive technology,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-051,chair transfer systems,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-051,circular external fixation,1,0.04,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-051,computer vision,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-051,depth perception,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-051,dexterous robotic manipulation,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-051,external fixator design,1,0.04,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-051,feature extraction,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-051,industrial worker support,1,0.04,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-051,mechanical and kinematic design,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-051,mobility modulation,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-051,orthopedic biomechanics,1,0.04,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-051,orthopedic medical devices,1,0.04,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-051,real-time vision system,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-051,robotic exoskeletons,1,0.04,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-051,robotic hand prostheses,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-051,wheeled mobility devices,1,0.04,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-052,Convolutional Neural Networks,1,0.25,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-052,Speech Synthesis,1,0.25,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-052,Tamil,1,0.25,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-052,Text to Speech,1,0.25,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-053,digital marketplace for artisans,1,0.25,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-053,machine learning and image processing,1,0.25,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-053,mobile application development,1,0.25,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-053,product customization systems,1,0.25,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Internet of Things (IoT),5,0.0632911392405063,2023.0,1.0,1.0,0.0,0.0,0.65
SUP-054,Smart Agriculture,4,0.050632911392405,2025.0,0.8,1.0,1.0,0.0,0.77
SUP-054,Precision Farming,3,0.0379746835443038,2023.0,0.6,1.0,0.0,0.0,0.49
SUP-054,Agricultural Automation,2,0.0253164556962025,2023.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-054,Cybersecurity,2,0.0253164556962025,2023.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-054,Cybersecurity & Privacy,2,0.0253164556962025,2021.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-054,Healthcare Technology,2,0.0253164556962025,2021.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-054,IoT Security,2,0.0253164556962025,2025.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-054,IoT in Smart Agriculture,2,0.0253164556962025,2023.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-054,Sustainable Agriculture,2,0.0253164556962025,2023.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-054,AI & IoT in Agriculture,1,0.0126582278481012,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-054,AI-Driven Agriculture,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,AI-Driven Farming,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,AI-Powered Cloud Management,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Agentic RAG,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Anti-Malware & Defense Mechanisms,1,0.0126582278481012,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Artificial Intelligence & Machine Learning,1,0.0126582278481012,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Bacterial Image Classification,1,0.0126582278481012,2026.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Big Data Analytics,1,0.0126582278481012,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-054,Big Data Analytics in Bioinformatics and Healthcare,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Carbon-neutral Farming,1,0.0126582278481012,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Climate Change Mitigation,1,0.0126582278481012,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Cloud & Data Technologies,1,0.0126582278481012,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-054,Cloud Computing,1,0.0126582278481012,2022.0,0.2,1.0,1.0,0.0,0.53
SUP-054,Cloud and Big Data for Agriculture,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Crop Disease Detection,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Crop Yield Optimization,1,0.0126582278481012,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Cyber Threat Hunting,1,0.0126582278481012,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Cyberattack Detection,1,0.0126582278481012,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Cybersecurity in IoT,1,0.0126582278481012,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Cybersecurity in Smart Agriculture,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Data Privacy in Healthcare,1,0.0126582278481012,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Data Security and Privacy,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Deception Technology,1,0.0126582278481012,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Deception Technology for Agriculture,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Deep Learning (CNN),1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Deep Learning in Microbiology,1,0.0126582278481012,2026.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Emerging IoT Architectures,1,0.0126582278481012,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Federated Learning,1,0.0126582278481012,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Few-Shot Learning,1,0.0126582278481012,2026.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Healthcare AI,1,0.0126582278481012,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Healthcare IoT Security,1,0.0126582278481012,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Hybrid Retrieval,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Internet of Nano-Things (IoNT),1,0.0126582278481012,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Internet of Things (IoT) Security,1,0.0126582278481012,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-054,IoT Security & Privacy,1,0.0126582278481012,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-054,IoT in Agriculture,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Knowledge Graphs,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Machine Learning & Deep Learning,1,0.0126582278481012,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Machine Learning & Deep Learning in Energy Systems,1,0.0126582278481012,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-054,Machine Learning for DoS/DDoS,1,0.0126582278481012,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Managed Service Providers (MSPs),1,0.0126582278481012,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Medical Internet of Things (MIoT),1,0.0126582278481012,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Mobile Applications for Precision Farming,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Multilingual AI Chatbots,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Pathogen Identification,1,0.0126582278481012,2026.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Personalized Medicine,1,0.0126582278481012,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Privacy Protection,1,0.0126582278481012,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Real-Time Crop Monitoring,1,0.0126582278481012,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Smart Cities,1,0.0126582278481012,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Smart Grid,1,0.0126582278481012,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-054,Smart Health,1,0.0126582278481012,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-054,Smart Health Systems,1,0.0126582278481012,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-055,deep learning,4,0.0909090909090909,2025.0,0.8,1.0,0.0,0.0,0.5700000000000001
SUP-055,graph-based deep learning,3,0.0681818181818181,2022.0,0.6,1.0,0.0,0.0,0.49
SUP-055,graph convolutional networks,2,0.0454545454545454,2022.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-055,natural language processing,2,0.0454545454545454,2025.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-055,Anomaly Detection,1,0.0227272727272727,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-055,CNN–transformer hybrid methods,1,0.0227272727272727,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-055,Class Imbalance,1,0.0227272727272727,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-055,Fraud Detection,1,0.0227272727272727,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-055,Fraudulent Camouflage,1,0.0227272727272727,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-055,Graph Neural Networks (GNNs),1,0.0227272727272727,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-055,adverse weather condition handling,1,0.0227272727272727,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-055,automatic text summarization,1,0.0227272727272727,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-055,bidirectional LSTM models,1,0.0227272727272727,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-055,bioinformatics disease prediction,1,0.0227272727272727,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-055,circRNA–disease association analysis,1,0.0227272727272727,2020.0,0.2,0.7,0.0,0.0,0.255
SUP-055,circRNA–disease association prediction,1,0.0227272727272727,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-055,climate change impact analysis,1,0.0227272727272727,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-055,computational bioinformatics,1,0.0227272727272727,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-055,computer vision,1,0.0227272727272727,2025.0,0.2,1.0,1.0,0.0,0.53
SUP-055,computer vision and pattern recognition,1,0.0227272727272727,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-055,cryptographic distributed learning,1,0.0227272727272727,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-055,deep learning for ocean modeling,1,0.0227272727272727,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-055,hybrid extractive–abstractive summarization,1,0.0227272727272727,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-055,image and video processing,1,0.0227272727272727,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-055,job market trend prediction,1,0.0227272727272727,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-055,large language models,1,0.0227272727272727,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-055,machine learning,1,0.0227272727272727,2021.0,0.2,1.0,1.0,0.0,0.53
SUP-055,machine learning in climate science,1,0.0227272727272727,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-055,marine heatwave forecasting,1,0.0227272727272727,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-055,medical image analysis,1,0.0227272727272727,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-055,monocular depth estimation,1,0.0227272727272727,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-055,privacy-preserving data analysis,1,0.0227272727272727,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-055,secure machine learning,1,0.0227272727272727,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-055,semantic understanding,1,0.0227272727272727,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-055,software industry analytics,1,0.0227272727272727,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-055,text summarization,1,0.0227272727272727,2025.0,0.2,1.0,0.0,0.0,0.33
SUP-055,time-series forecasting,1,0.0227272727272727,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-057,anomaly detection,1,0.2,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-057,hybrid deep learning,1,0.2,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-057,multiclass  classification,1,0.2,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-057,network traffic classification,1,0.2,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-057,recurrent neural networks,1,0.2,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-058,Elimination,1,0.1666666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-058,Graph Coloring,1,0.1666666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-058,Graph Theory,1,0.1666666666666666,2024.0,0.2,1.0,1.0,0.0,0.53
SUP-058,Round Robin,1,0.1666666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-058,Tournament Scheduling,1,0.1666666666666666,2024.0,0.2,1.0,0.0,0.0,0.33
SUP-058,,1,0.1666666666666666,,0.2,0.4,0.0,0.0,0.18000000000000002
SUP-059,unmanned aerial vehicles,4,0.0851063829787234,2024.0,0.8,1.0,0.0,0.0,0.5700000000000001
SUP-059,precision agriculture,3,0.0638297872340425,2022.0,0.6,1.0,0.0,0.0,0.49
SUP-059,remote sensing in agriculture,3,0.0638297872340425,2021.0,0.6,1.0,0.0,0.0,0.49
SUP-059,crop monitoring,2,0.0425531914893617,2024.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-059,geographic information systems,2,0.0425531914893617,2023.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-059,vegetation indices,2,0.0425531914893617,2024.0,0.4,1.0,0.0,0.0,0.41000000000000003
SUP-059,GPS-enabled agricultural monitoring,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,UAV,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,agricultural crop monitoring,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,agricultural digital transformation,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,agricultural remote sensing,1,0.0212765957446808,2022.0,0.2,1.0,0.0,0.0,0.33
SUP-059,agricultural technology governance,1,0.0212765957446808,2019.0,0.2,0.7,0.0,0.0,0.255
SUP-059,binary logistic regression,1,0.0212765957446808,2023.0,0.2,1.0,0.0,0.0,0.33
SUP-059,community development,1,0.0212765957446808,2021.0,0.2,1.0,0.0,0.0,0.33
SUP-059,community-based land boundary demarcation,1,0.0212765957446808,2021.0,0.2,1.0,0.0,0.0,0.33
